Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708128085.6103811,27.0962109375,337369,36.43386865824714,1008.3747344335909,40.66921605229147,2,3,3
1708128086.6223826,27.09484375,337369,36.42182385916599,1008.3778112189997,40.643499507249764,2,3,3
1708128087.6344457,27.0942578125,337026,36.43962433448955,1008.3750861080199,40.66627666589007,2,3,3
1708128088.6464345,27.0940625,338056,36.433651056863035,1008.3747674484392,40.668940105558555,2,3,3
1708128089.6584666,27.092109375,339093,36.4334532413817,1008.3804264765969,40.62164057750949,2,3,3
1708128090.6703658,27.0895703125,339440,36.43914951929854,1008.3727456366356,40.68583895044034,2,3,3
1708128091.6818466,27.085078125,339440,36.426787992836225,1008.367185552977,40.73231176118258,2,3,3
1708128092.6939032,27.0809765625,340834,36.43827908119471,1008.364031871679,40.75867124708606,2,2,2
1708128093.7059653,27.0758984375,340834,36.4377647657233,1008.3716684020281,40.69484277718219,2,2,2
1708128094.7179797,27.072578125,341888,36.431475293946036,1008.3644820212648,40.75490874751363,2,2,2
1708128095.7299862,27.0716015625,341185,36.425423444882895,1008.3699649691,40.70908055971449,2,3,3
1708128096.742021,27.070234375,342594,36.4490981601992,1008.3765796239504,40.65379348030269,2,3,3
1708128097.754132,27.0680859375,342948,36.448880526735145,1008.3748433220601,40.66830593403691,2,3,3
1708128098.7649112,27.06515625,343659,36.44263020416024,1008.3736013823352,40.67868639520161,2,3,3
1708128099.77566,27.0610546875,344015,36.466030173581366,1008.3757545068652,40.66069001667873,2,3,3
1708128100.7863934,27.05734375,344730,36.45970001314556,1008.3750068200621,40.666939375201004,2,3,3
1708128101.7971473,27.053828125,344015,36.477206779567986,1008.372808735751,40.68531155070913,2,3,3
1708128102.808111,27.0520703125,345088,36.477028625063504,1008.3734786960943,40.67971183986144,2,3,3
1708128103.8201256,27.049140625,345808,36.476731707685275,1008.3704675765731,40.704879619815,2,3,3
1708128104.8321922,27.047578125,345808,36.48252803973145,1008.3732251795481,40.68183079978376,2,3,4
1708128105.844158,27.045625,345448,36.48233007612354,1008.375345401811,40.664109421433636,2,3,4
1708128106.856184,27.044453125,345448,36.48816616955816,1008.3858162887974,40.57659142146866,2,3,4
